user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access
user5608,7.0,15.0,2.0,0.0,0.0,1
user5609,6.0,15.0,2.0,0.0,0.0,1
user5610,6.0,15.0,3.0,0.0,0.0,1
user5611,8.0,16.0,2.0,0.0,0.0,0
user5612,8.0,16.0,3.0,0.0,0.0,3
user5613,9.0,15.0,2.0,0.0,0.0,2
user5614,8.0,16.0,3.0,0.0,0.0,2
user5615,7.0,17.0,1.0,0.0,0.0,1
user5616,10.0,18.0,2.0,0.0,0.0,1
user5617,9.0,17.0,1.0,0.0,0.0,1
user5618,7.0,16.0,3.0,0.0,0.0,2
user5619,6.0,14.0,2.0,0.0,0.0,1
user5620,10.0,17.0,3.0,0.0,0.0,3
user5621,8.0,16.0,1.0,0.0,0.0,0
user5622,6.0,12.0,1.0,0.0,0.0,1
user5623,9.0,19.0,1.0,0.0,0.0,0
user5624,9.0,16.0,1.0,0.0,0.0,1
user5625,9.0,17.0,1.0,0.0,0.0,1
user5626,9.0,17.0,1.0,0.0,1.0,1
user5627,9.0,17.0,3.0,0.0,0.0,1
user5628,7.0,15.0,1.0,0.0,0.0,1
user5629,6.0,13.0,2.0,0.0,1.0,2
user5630,10.0,20.0,1.0,0.0,0.0,1
user5631,10.0,20.0,1.0,0.0,0.0,0
user5632,10.0,19.0,2.0,0.0,0.0,1
user5633,10.0,16.0,2.0,0.0,0.0,2
user5634,7.0,13.0,3.0,0.0,0.0,3
user5635,10.0,19.0,3.0,0.0,0.0,3
user5636,8.0,16.0,1.0,0.0,0.0,1
user5637,10.0,19.0,2.0,0.0,0.0,2
user5638,7.0,16.0,3.0,0.0,0.0,2
user5639,6.0,14.0,3.0,0.0,0.0,2
user5640,10.0,16.0,1.0,0.0,0.0,0
user5641,8.0,17.0,1.0,0.0,0.0,1
user5642,6.0,16.0,3.0,0.0,0.0,2
user5643,7.0,15.0,2.0,0.0,0.0,1
user5644,6.0,13.0,3.0,0.0,1.0,1
user5645,7.0,14.0,3.0,0.0,0.0,1
user5646,9.0,16.0,1.0,0.0,0.0,1
user5647,7.0,15.0,2.0,0.0,0.0,1
user5648,7.0,17.0,1.0,0.0,0.0,1
user5649,9.0,18.0,3.0,0.0,0.0,1
user5650,9.0,19.0,1.0,0.0,0.0,0
user5651,10.0,19.0,3.0,0.0,0.0,2
user5652,7.0,17.0,2.0,0.0,0.0,1
user5653,10.0,20.0,2.0,0.0,0.0,1
user5654,9.0,17.0,1.0,0.0,0.0,0
user5655,8.0,16.0,2.0,0.0,0.0,2
user5656,9.0,17.0,3.0,0.0,0.0,1
user5657,7.0,17.0,2.0,0.0,0.0,2
user5658,8.0,15.0,3.0,0.0,0.0,3
user5659,8.0,15.0,2.0,0.0,0.0,2
user5660,10.0,17.0,1.0,0.0,0.0,1
user5661,6.0,16.0,3.0,0.0,0.0,3
user5662,9.0,17.0,1.0,0.0,0.0,1
user5663,6.0,16.0,1.0,0.0,0.0,1
user5664,7.0,15.0,2.0,0.0,0.0,1
user5665,10.0,17.0,1.0,0.0,0.0,0
user5666,9.0,19.0,3.0,0.0,1.0,1
user5667,6.0,16.0,1.0,0.0,0.0,0
user5668,9.0,19.0,3.0,0.0,0.0,2
user5669,9.0,16.0,3.0,0.0,0.0,2
user5670,6.0,15.0,3.0,0.0,0.0,3
user5671,10.0,16.0,1.0,0.0,0.0,1
user5672,8.0,15.0,2.0,0.0,0.0,1
user5673,6.0,14.0,1.0,0.0,0.0,0
user5674,6.0,14.0,1.0,0.0,0.0,1
user5675,10.0,16.0,2.0,0.0,0.0,2
user5676,10.0,19.0,2.0,0.0,0.0,0
user5677,7.0,14.0,1.0,0.0,0.0,1
user5678,9.0,19.0,3.0,0.0,0.0,3
user5679,8.0,15.0,1.0,0.0,0.0,1
user5680,10.0,20.0,3.0,0.0,0.0,3
user5681,9.0,19.0,3.0,0.0,0.0,0
user5682,10.0,16.0,2.0,0.0,0.0,2
user5683,10.0,18.0,1.0,0.0,0.0,1
user5684,10.0,16.0,2.0,0.0,0.0,2
user5685,10.0,20.0,3.0,0.0,0.0,2
user5686,9.0,16.0,1.0,0.0,0.0,1
user5687,7.0,17.0,3.0,0.0,1.0,2
user5688,7.0,14.0,1.0,0.0,1.0,1
user5689,6.0,15.0,1.0,0.0,0.0,1
user5690,6.0,12.0,2.0,0.0,0.0,2
user5691,6.0,16.0,2.0,0.0,0.0,0
user5692,9.0,18.0,1.0,0.0,0.0,0
user5693,9.0,18.0,1.0,0.0,0.0,1
user5694,7.0,15.0,2.0,0.0,0.0,1
user5695,7.0,15.0,2.0,0.0,0.0,1
user5696,8.0,17.0,1.0,0.0,0.0,0
user5697,8.0,14.0,3.0,0.0,0.0,2
user5698,7.0,16.0,1.0,0.0,0.0,1
user5699,7.0,15.0,2.0,0.0,0.0,1
user5700,6.0,15.0,1.0,0.0,0.0,1
user5701,6.0,14.0,3.0,0.0,0.0,1
user5702,6.0,16.0,3.0,0.0,0.0,1
user5703,6.0,12.0,3.0,0.0,1.0,2
user5704,8.0,15.0,3.0,0.0,0.0,2
user5705,6.0,12.0,3.0,0.0,0.0,1
user5706,6.0,15.0,1.0,0.0,0.0,1
user5707,8.0,18.0,2.0,0.0,0.0,1
user5708,10.0,16.0,2.0,0.0,0.0,2
user5709,7.0,17.0,2.0,0.0,0.0,0
user5710,9.0,19.0,2.0,0.0,0.0,1
user5711,7.0,13.0,3.0,0.0,0.0,2
user5712,7.0,15.0,3.0,0.0,0.0,1
user5713,10.0,19.0,1.0,0.0,0.0,1
user5714,7.0,14.0,1.0,0.0,0.0,1
user5715,9.0,19.0,2.0,0.0,0.0,1
user5716,6.0,16.0,1.0,0.0,0.0,0
user5717,6.0,14.0,3.0,0.0,0.0,3
user5718,8.0,16.0,2.0,0.0,0.0,1
user5719,7.0,17.0,1.0,0.0,1.0,0
user5720,7.0,13.0,1.0,0.0,0.0,0
user5721,9.0,19.0,1.0,0.0,0.0,1
user5722,7.0,15.0,1.0,0.0,0.0,1
user5723,9.0,19.0,2.0,0.0,0.0,1
user5724,9.0,18.0,1.0,0.0,1.0,0
user5725,6.0,16.0,1.0,0.0,0.0,0
user5726,6.0,13.0,1.0,0.0,0.0,1
user5727,8.0,15.0,1.0,0.0,0.0,1
user5728,9.0,18.0,1.0,0.0,0.0,1
user5729,6.0,12.0,1.0,0.0,0.0,1
user5730,9.0,19.0,3.0,0.0,0.0,0
user5731,6.0,16.0,1.0,0.0,0.0,0
user5732,6.0,14.0,3.0,0.0,0.0,2
user5733,10.0,20.0,1.0,0.0,0.0,1
user5734,10.0,19.0,3.0,0.0,0.0,1
user5735,10.0,17.0,3.0,0.0,0.0,2
user5736,8.0,15.0,1.0,0.0,0.0,1
user5737,9.0,16.0,2.0,0.0,0.0,2
user5738,8.0,17.0,1.0,0.0,0.0,1
user5739,9.0,18.0,3.0,0.0,0.0,2
user5740,6.0,12.0,2.0,0.0,0.0,1
user5741,9.0,17.0,2.0,0.0,0.0,2
user5742,10.0,20.0,3.0,0.0,0.0,3
user5743,9.0,18.0,1.0,0.0,0.0,1
user5744,8.0,14.0,1.0,0.0,0.0,1
user5745,10.0,16.0,1.0,0.0,0.0,1
user5746,7.0,15.0,3.0,0.0,1.0,1
user5747,10.0,20.0,3.0,0.0,0.0,2
user5748,10.0,18.0,1.0,0.0,0.0,1
user5749,6.0,12.0,3.0,0.0,0.0,3
user5750,6.0,15.0,1.0,0.0,0.0,1
user5751,7.0,17.0,3.0,0.0,0.0,1
user5752,6.0,15.0,1.0,0.0,0.0,1
user5753,10.0,17.0,3.0,0.0,0.0,2
user5754,10.0,16.0,1.0,0.0,1.0,0
user5755,7.0,16.0,3.0,0.0,0.0,2
user5756,7.0,14.0,1.0,0.0,0.0,1
user5757,8.0,15.0,2.0,0.0,1.0,1
user5758,9.0,19.0,2.0,0.0,0.0,2
user5759,10.0,16.0,2.0,0.0,0.0,2
user5760,9.0,15.0,2.0,0.0,0.0,2
user5761,8.0,15.0,1.0,0.0,0.0,1
user5762,8.0,17.0,2.0,0.0,0.0,2
user5763,7.0,16.0,2.0,0.0,0.0,1
user5764,6.0,13.0,3.0,0.0,0.0,3
user5765,10.0,20.0,1.0,0.0,0.0,1
user5766,8.0,17.0,2.0,0.0,0.0,1
user5767,10.0,18.0,1.0,0.0,0.0,1
user5768,7.0,15.0,3.0,0.0,0.0,2
user5769,9.0,15.0,1.0,0.0,0.0,1
user5770,9.0,18.0,3.0,0.0,0.0,3
user5771,9.0,16.0,1.0,0.0,0.0,0
user5772,9.0,19.0,2.0,0.0,0.0,1
user5773,6.0,15.0,3.0,0.0,0.0,3
user5774,6.0,15.0,2.0,0.0,1.0,1
user5775,7.0,14.0,2.0,0.0,0.0,0
user5776,6.0,12.0,1.0,0.0,0.0,0
user5777,6.0,15.0,3.0,0.0,0.0,0
user5778,6.0,16.0,1.0,0.0,0.0,1
user5779,8.0,16.0,2.0,0.0,0.0,1
user5780,9.0,19.0,1.0,0.0,0.0,0
user5781,8.0,18.0,3.0,0.0,0.0,0
user5782,8.0,14.0,2.0,0.0,0.0,1
user5783,9.0,16.0,3.0,0.0,0.0,2
user5784,6.0,15.0,2.0,0.0,0.0,2
user5785,7.0,17.0,2.0,0.0,0.0,1
user5786,6.0,15.0,2.0,0.0,0.0,1
user5787,6.0,13.0,3.0,0.0,0.0,3
user5788,6.0,15.0,2.0,0.0,0.0,1
user5789,7.0,13.0,1.0,0.0,0.0,1
user5790,7.0,17.0,3.0,0.0,0.0,1
user5791,8.0,15.0,1.0,0.0,0.0,1
user5792,9.0,15.0,3.0,0.0,0.0,2
user5793,10.0,17.0,2.0,0.0,1.0,2
user5794,7.0,15.0,3.0,0.0,0.0,2
user5795,6.0,12.0,2.0,0.0,0.0,1
user5796,7.0,15.0,3.0,0.0,0.0,3
user5797,7.0,16.0,3.0,0.0,1.0,2
user5798,7.0,13.0,2.0,0.0,0.0,1
user5799,9.0,16.0,3.0,0.0,0.0,2
user5800,8.0,14.0,2.0,0.0,0.0,2
user5801,7.0,14.0,1.0,0.0,1.0,0
user5802,8.0,17.0,1.0,0.0,0.0,0
user5803,6.0,15.0,2.0,0.0,0.0,1
user5804,6.0,13.0,3.0,0.0,0.0,2
user5805,10.0,18.0,1.0,0.0,0.0,0
user5806,10.0,17.0,1.0,0.0,0.0,1
user5807,10.0,16.0,3.0,0.0,0.0,2
user5808,6.0,12.0,1.0,0.0,0.0,1
user5809,9.0,19.0,1.0,0.0,0.0,1
user5810,6.0,13.0,2.0,0.0,0.0,1
user5811,8.0,14.0,3.0,0.0,0.0,1
user5812,7.0,13.0,3.0,0.0,0.0,2
user5813,7.0,16.0,2.0,0.0,0.0,1
user5814,6.0,12.0,1.0,0.0,0.0,1
user5815,9.0,19.0,3.0,0.0,0.0,2
user5816,6.0,13.0,1.0,0.0,1.0,1
user5817,6.0,16.0,3.0,0.0,0.0,2
user5818,6.0,15.0,1.0,0.0,0.0,0
user5819,10.0,19.0,1.0,0.0,0.0,1
user5820,8.0,18.0,2.0,0.0,0.0,1
user5821,9.0,16.0,2.0,0.0,0.0,1
user5822,9.0,17.0,3.0,0.0,0.0,2
user5823,8.0,17.0,2.0,0.0,1.0,1
user5824,9.0,16.0,1.0,0.0,0.0,1
user5825,9.0,17.0,2.0,0.0,1.0,1
user5826,7.0,15.0,2.0,0.0,1.0,1
user5827,7.0,15.0,1.0,0.0,0.0,1
user5828,7.0,13.0,2.0,0.0,0.0,1
user5829,9.0,17.0,1.0,0.0,0.0,1
user5830,7.0,16.0,1.0,0.0,1.0,1
user5831,9.0,19.0,2.0,0.0,0.0,0
user5832,7.0,14.0,1.0,0.0,0.0,1
user5833,8.0,17.0,1.0,0.0,0.0,1
user5834,9.0,18.0,3.0,0.0,0.0,2
user5835,9.0,18.0,2.0,0.0,0.0,2
user5836,9.0,18.0,3.0,0.0,0.0,3
user5837,8.0,16.0,1.0,0.0,0.0,0
user5838,9.0,19.0,2.0,0.0,0.0,2
user5839,7.0,14.0,1.0,0.0,0.0,1
user5840,7.0,14.0,1.0,0.0,0.0,0
user5841,10.0,19.0,1.0,0.0,1.0,1
user5842,10.0,19.0,1.0,0.0,0.0,1
user5843,8.0,16.0,2.0,0.0,0.0,1
user5844,7.0,14.0,3.0,0.0,0.0,3
user5845,9.0,19.0,1.0,0.0,0.0,1
user5846,9.0,19.0,2.0,0.0,0.0,1
user5847,9.0,16.0,3.0,0.0,0.0,3
user5848,7.0,17.0,1.0,0.0,0.0,0
user5849,7.0,16.0,3.0,0.0,0.0,1
user5850,10.0,17.0,1.0,0.0,0.0,1
user5851,9.0,16.0,3.0,0.0,0.0,3
user5852,9.0,16.0,3.0,0.0,0.0,2
user5853,8.0,18.0,3.0,0.0,0.0,3
user5854,7.0,16.0,3.0,0.0,0.0,2
user5855,10.0,17.0,2.0,0.0,0.0,0
user5856,7.0,15.0,1.0,0.0,1.0,1
user5857,9.0,16.0,2.0,0.0,0.0,2
user5858,9.0,19.0,1.0,0.0,0.0,1
user5859,10.0,16.0,1.0,0.0,0.0,1
user5860,6.0,12.0,2.0,0.0,0.0,2
user5861,6.0,12.0,3.0,0.0,0.0,3
user5862,6.0,12.0,3.0,0.0,1.0,3
user5863,8.0,16.0,2.0,0.0,0.0,1
user5864,7.0,14.0,3.0,0.0,0.0,2
user5865,7.0,13.0,1.0,0.0,0.0,1
user5866,8.0,16.0,1.0,0.0,1.0,1
user5867,10.0,19.0,1.0,0.0,0.0,0
user5868,9.0,16.0,3.0,0.0,0.0,3
user5869,8.0,14.0,1.0,0.0,0.0,0
user5870,10.0,17.0,2.0,0.0,0.0,2
user5871,7.0,13.0,2.0,0.0,0.0,2
user5872,10.0,20.0,2.0,0.0,0.0,1
user5873,9.0,19.0,3.0,0.0,0.0,3
user5874,10.0,19.0,2.0,0.0,0.0,1
user5875,8.0,15.0,3.0,0.0,0.0,2
user5876,6.0,13.0,1.0,0.0,0.0,0
user5877,9.0,15.0,3.0,0.0,0.0,2
user5878,7.0,16.0,2.0,0.0,0.0,0
user5879,9.0,18.0,3.0,0.0,0.0,3
user5880,7.0,13.0,1.0,0.0,0.0,1
user5881,10.0,18.0,3.0,0.0,0.0,3
user5882,9.0,19.0,2.0,0.0,0.0,2
user5883,7.0,13.0,1.0,0.0,0.0,1
user5884,9.0,19.0,3.0,0.0,0.0,3
user5885,8.0,16.0,2.0,0.0,0.0,1
user5886,6.0,14.0,2.0,0.0,0.0,1
user5887,6.0,13.0,1.0,0.0,0.0,0
user5888,10.0,19.0,3.0,0.0,0.0,2
user5889,7.0,14.0,1.0,0.0,0.0,0
user5890,8.0,14.0,1.0,0.0,1.0,1
user5891,8.0,17.0,1.0,0.0,0.0,1
user5892,6.0,16.0,3.0,0.0,0.0,1
user5893,9.0,17.0,1.0,0.0,0.0,1
user5894,8.0,18.0,2.0,0.0,0.0,1
user5895,8.0,14.0,3.0,0.0,0.0,3
user5896,9.0,16.0,2.0,0.0,1.0,1
user5897,6.0,13.0,3.0,0.0,0.0,3
user5898,8.0,17.0,1.0,0.0,1.0,0
user5899,9.0,15.0,3.0,0.0,0.0,1
user5900,8.0,17.0,2.0,0.0,0.0,1
user5901,6.0,16.0,2.0,0.0,0.0,0
user5902,6.0,16.0,3.0,0.0,0.0,2
user5903,6.0,16.0,2.0,0.0,0.0,2
user5904,6.0,15.0,3.0,0.0,0.0,1
user5905,7.0,16.0,2.0,0.0,0.0,1
user5906,9.0,15.0,2.0,0.0,0.0,2
user5907,8.0,17.0,2.0,0.0,0.0,1
user5908,8.0,18.0,3.0,0.0,0.0,1
user5909,9.0,17.0,3.0,0.0,0.0,2
user5910,7.0,15.0,3.0,0.0,0.0,1
user5911,10.0,19.0,2.0,0.0,0.0,2
user5912,8.0,14.0,3.0,0.0,0.0,3
user5913,9.0,15.0,2.0,0.0,0.0,2
user5914,8.0,18.0,2.0,0.0,0.0,2
user5915,6.0,13.0,3.0,0.0,0.0,3
user5916,6.0,12.0,3.0,0.0,0.0,3
user5917,7.0,13.0,3.0,0.0,0.0,3
user5918,7.0,14.0,2.0,0.0,0.0,2
user5919,6.0,12.0,1.0,0.0,0.0,1
user5920,6.0,12.0,1.0,0.0,1.0,0
user5921,8.0,18.0,1.0,0.0,0.0,0
user5922,6.0,16.0,2.0,0.0,0.0,1
user5923,9.0,17.0,1.0,0.0,0.0,1
user5924,6.0,12.0,2.0,0.0,0.0,1
user5925,6.0,13.0,3.0,0.0,0.0,2
user5926,7.0,13.0,2.0,0.0,0.0,2
user5927,7.0,13.0,1.0,0.0,0.0,0
user5928,6.0,13.0,1.0,0.0,0.0,0
user5929,7.0,13.0,3.0,0.0,0.0,2
user5930,9.0,19.0,1.0,0.0,0.0,1
user5931,7.0,14.0,1.0,0.0,0.0,1
user5932,9.0,16.0,3.0,0.0,1.0,3
user5933,9.0,19.0,3.0,0.0,0.0,2
user5934,6.0,13.0,1.0,0.0,0.0,1
user5935,10.0,16.0,1.0,0.0,0.0,1
user5936,7.0,15.0,2.0,0.0,0.0,0
user5937,7.0,17.0,3.0,0.0,0.0,2
user5938,10.0,16.0,3.0,0.0,0.0,2
user5939,6.0,13.0,3.0,0.0,1.0,2
user5940,8.0,15.0,3.0,0.0,0.0,3
user5941,7.0,17.0,1.0,0.0,1.0,0
user5942,8.0,17.0,2.0,0.0,0.0,2
user5943,10.0,18.0,2.0,0.0,0.0,1
user5944,7.0,15.0,1.0,0.0,0.0,0
user5945,8.0,15.0,1.0,0.0,0.0,1
user5946,10.0,18.0,1.0,0.0,0.0,0
user5947,8.0,15.0,1.0,0.0,0.0,1
user5948,6.0,12.0,1.0,0.0,0.0,1
user5949,9.0,15.0,1.0,0.0,0.0,1
user5950,10.0,19.0,1.0,0.0,0.0,1
user5951,6.0,15.0,3.0,0.0,0.0,2
user5952,6.0,12.0,2.0,0.0,0.0,1
user5953,8.0,16.0,2.0,0.0,0.0,1
user5954,10.0,16.0,2.0,0.0,0.0,2
user5955,10.0,18.0,1.0,0.0,0.0,0
user5956,9.0,18.0,1.0,0.0,0.0,1
user5957,8.0,16.0,2.0,0.0,0.0,2
user5958,9.0,19.0,2.0,0.0,0.0,2
user5959,7.0,17.0,2.0,0.0,0.0,2
user5960,7.0,15.0,2.0,0.0,0.0,0
user5961,9.0,18.0,1.0,0.0,1.0,1
user5962,8.0,17.0,3.0,0.0,0.0,3
user5963,9.0,18.0,2.0,0.0,0.0,1
user5964,9.0,16.0,3.0,0.0,0.0,3
user5965,9.0,15.0,3.0,0.0,0.0,3
user5966,7.0,15.0,3.0,0.0,0.0,2
user5967,9.0,16.0,1.0,0.0,0.0,1
user5968,9.0,15.0,3.0,0.0,0.0,2
user5969,9.0,16.0,3.0,0.0,0.0,3
user5970,7.0,14.0,1.0,0.0,0.0,1
user5971,7.0,13.0,1.0,0.0,0.0,1
user5972,9.0,16.0,1.0,0.0,0.0,1
user5973,8.0,15.0,3.0,0.0,0.0,2
user5974,6.0,15.0,3.0,0.0,0.0,1
user5975,7.0,17.0,3.0,0.0,0.0,1
user5976,8.0,15.0,1.0,0.0,0.0,1
user5977,9.0,18.0,3.0,0.0,0.0,1
user5978,9.0,16.0,1.0,0.0,0.0,0
user5979,9.0,15.0,3.0,0.0,0.0,2
user5980,8.0,14.0,2.0,0.0,0.0,2
user5981,8.0,17.0,1.0,0.0,0.0,1
user5982,10.0,17.0,3.0,0.0,0.0,1
user5983,7.0,16.0,3.0,0.0,0.0,2
user5984,7.0,16.0,2.0,0.0,0.0,1
user5985,6.0,13.0,1.0,0.0,0.0,1
user5986,8.0,16.0,2.0,0.0,0.0,1
user5987,10.0,20.0,3.0,0.0,0.0,3
user5988,6.0,13.0,1.0,0.0,0.0,0
user5989,10.0,18.0,3.0,0.0,1.0,2
user5990,8.0,15.0,2.0,0.0,0.0,2
user5991,8.0,17.0,2.0,0.0,0.0,2
user5992,6.0,15.0,2.0,0.0,1.0,2
user5993,8.0,15.0,1.0,0.0,1.0,0
user5994,7.0,14.0,3.0,0.0,0.0,2
user5995,8.0,17.0,1.0,0.0,0.0,0
user5996,8.0,16.0,3.0,0.0,0.0,1
user5997,10.0,18.0,2.0,0.0,0.0,2
user5998,7.0,14.0,1.0,0.0,0.0,1
user5999,8.0,18.0,2.0,0.0,1.0,1
user6000,7.0,17.0,2.0,0.0,1.0,2
user6001,10.0,17.0,3.0,0.0,0.0,2
user6002,9.0,18.0,2.0,0.0,0.0,2
user6003,6.0,16.0,2.0,0.0,0.0,1
user6004,6.0,13.0,1.0,0.0,0.0,1
user6005,10.0,16.0,1.0,0.0,0.0,1
user6006,10.0,19.0,1.0,0.0,0.0,0
user6007,10.0,18.0,3.0,0.0,0.0,2
user6008,6.0,15.0,2.0,0.0,0.0,2
user6009,7.0,15.0,1.0,0.0,0.0,1
user6010,7.0,13.0,1.0,0.0,0.0,1
user6011,9.0,16.0,2.0,0.0,0.0,1
user6012,6.0,14.0,3.0,0.0,0.0,2
user6013,10.0,20.0,3.0,0.0,0.0,2
user6014,7.0,15.0,2.0,0.0,0.0,2
user6015,8.0,16.0,2.0,0.0,0.0,1
user6016,10.0,20.0,3.0,0.0,0.0,0
user6017,7.0,14.0,3.0,0.0,0.0,2
user6018,10.0,16.0,1.0,0.0,1.0,1
user6019,8.0,14.0,3.0,0.0,0.0,2
user6020,7.0,17.0,3.0,0.0,0.0,2
user6021,8.0,17.0,3.0,0.0,1.0,3
user6022,9.0,15.0,1.0,0.0,0.0,0
user6023,8.0,15.0,3.0,0.0,0.0,2
user6024,7.0,13.0,2.0,0.0,0.0,2
user6025,6.0,15.0,2.0,0.0,0.0,1
user6026,6.0,15.0,1.0,0.0,0.0,1
user6027,7.0,16.0,2.0,0.0,0.0,1
user6028,10.0,20.0,2.0,0.0,1.0,2
user6029,9.0,17.0,3.0,0.0,0.0,2
user6030,6.0,14.0,3.0,0.0,0.0,3
user6031,9.0,16.0,1.0,0.0,0.0,1
user6032,10.0,18.0,2.0,0.0,1.0,2
user6033,7.0,14.0,2.0,0.0,0.0,1
user6034,8.0,14.0,3.0,0.0,0.0,2
user6035,6.0,14.0,2.0,0.0,0.0,1
user6036,10.0,18.0,3.0,0.0,0.0,2
user6037,7.0,16.0,1.0,0.0,0.0,0
user6038,10.0,19.0,3.0,0.0,0.0,2
user6039,8.0,15.0,1.0,0.0,0.0,1
user6040,8.0,14.0,2.0,0.0,0.0,2
user6041,8.0,18.0,1.0,0.0,0.0,1
user6042,10.0,20.0,2.0,0.0,0.0,2
user6043,6.0,13.0,1.0,0.0,0.0,1
user6044,9.0,15.0,1.0,0.0,2.0,1
user6045,7.0,13.0,3.0,0.0,0.0,2
user6046,10.0,17.0,2.0,0.0,0.0,1
user6047,6.0,14.0,2.0,0.0,0.0,2
user6048,8.0,14.0,3.0,0.0,0.0,3
user6049,9.0,15.0,2.0,0.0,0.0,2
user6050,9.0,19.0,2.0,0.0,0.0,1
user6051,6.0,15.0,2.0,0.0,0.0,2
user6052,9.0,16.0,1.0,0.0,0.0,1
user6053,10.0,16.0,3.0,0.0,0.0,3
user6054,7.0,14.0,3.0,0.0,0.0,2
user6055,6.0,14.0,2.0,0.0,0.0,2
user6056,7.0,13.0,3.0,0.0,0.0,2
user6057,10.0,16.0,2.0,0.0,0.0,2
user6058,7.0,13.0,1.0,0.0,1.0,1
user6059,6.0,13.0,1.0,0.0,0.0,1
user6060,7.0,14.0,3.0,0.0,0.0,3
user6061,10.0,18.0,2.0,0.0,0.0,2
user6062,9.0,18.0,2.0,0.0,0.0,1
user6063,6.0,14.0,2.0,0.0,0.0,1
user6064,9.0,18.0,1.0,0.0,0.0,1
user6065,10.0,16.0,3.0,0.0,0.0,1
user6066,7.0,13.0,2.0,0.0,0.0,1
user6067,7.0,17.0,3.0,0.0,0.0,1
user6068,9.0,17.0,3.0,0.0,0.0,3
user6069,6.0,14.0,3.0,0.0,0.0,2
user6070,10.0,17.0,3.0,0.0,0.0,1
user6071,9.0,16.0,2.0,0.0,0.0,0
user6072,10.0,20.0,2.0,0.0,0.0,2
user6073,8.0,18.0,2.0,0.0,0.0,2
user6074,8.0,17.0,1.0,0.0,0.0,1
user6075,7.0,14.0,2.0,0.0,0.0,2
user6076,10.0,18.0,2.0,0.0,0.0,2
user6077,7.0,15.0,2.0,0.0,1.0,1
user6078,9.0,17.0,3.0,0.0,0.0,3
user6079,9.0,18.0,3.0,0.0,0.0,1
user6080,10.0,20.0,1.0,0.0,0.0,0
user6081,9.0,16.0,3.0,0.0,0.0,3
user6082,6.0,15.0,3.0,0.0,0.0,2
user6083,6.0,13.0,3.0,0.0,0.0,1
user6084,7.0,17.0,3.0,0.0,0.0,3
user6085,8.0,15.0,1.0,0.0,0.0,1
user6086,10.0,18.0,2.0,0.0,0.0,0
user6087,8.0,14.0,2.0,0.0,0.0,2
user6088,7.0,15.0,3.0,0.0,0.0,2
user6089,7.0,13.0,2.0,0.0,0.0,2
user6090,8.0,15.0,1.0,0.0,0.0,1
user6091,7.0,15.0,3.0,0.0,0.0,3
user6092,7.0,16.0,2.0,0.0,0.0,1
user6093,8.0,17.0,2.0,0.0,0.0,0
user6094,10.0,17.0,3.0,0.0,0.0,3
user6095,9.0,19.0,2.0,0.0,0.0,1
user6096,10.0,17.0,1.0,0.0,0.0,1
user6097,6.0,12.0,2.0,0.0,0.0,2
user6098,6.0,12.0,2.0,0.0,0.0,2
user6099,10.0,16.0,2.0,0.0,0.0,2
user6100,8.0,14.0,2.0,0.0,0.0,2
user6101,8.0,17.0,3.0,0.0,0.0,1
user6102,10.0,16.0,1.0,0.0,0.0,0
user6103,6.0,13.0,3.0,0.0,0.0,1
user6104,7.0,15.0,1.0,0.0,0.0,1
user6105,6.0,15.0,1.0,0.0,0.0,0
user6106,6.0,12.0,3.0,0.0,0.0,2
user6107,6.0,13.0,3.0,0.0,0.0,2
user6108,8.0,15.0,2.0,0.0,0.0,0
user6109,6.0,12.0,2.0,0.0,0.0,1
user6110,9.0,15.0,2.0,0.0,0.0,2
user6111,6.0,13.0,3.0,0.0,0.0,3
user6112,9.0,19.0,1.0,0.0,0.0,1
user6113,10.0,18.0,3.0,0.0,0.0,2
user6114,6.0,16.0,3.0,0.0,0.0,2
user6115,9.0,16.0,3.0,0.0,0.0,3
user6116,7.0,16.0,2.0,0.0,0.0,0
user6117,9.0,15.0,3.0,0.0,0.0,1
user6118,9.0,18.0,2.0,0.0,0.0,1
user6119,9.0,15.0,2.0,0.0,0.0,2
user6120,10.0,16.0,2.0,0.0,0.0,2
user6121,6.0,14.0,2.0,0.0,0.0,1
user6122,8.0,17.0,2.0,0.0,0.0,2
user6123,7.0,15.0,1.0,0.0,0.0,0
user6124,6.0,14.0,2.0,0.0,0.0,1
user6125,7.0,16.0,3.0,0.0,0.0,3
user6126,6.0,12.0,2.0,0.0,1.0,1
user6127,10.0,19.0,3.0,0.0,0.0,2
user6128,10.0,19.0,1.0,0.0,0.0,0
user6129,7.0,13.0,1.0,0.0,0.0,1
user6130,8.0,14.0,3.0,0.0,0.0,1
user6131,10.0,19.0,3.0,0.0,0.0,2
user6132,9.0,16.0,2.0,0.0,0.0,1
user6133,8.0,16.0,1.0,0.0,0.0,0
user6134,10.0,17.0,3.0,0.0,0.0,3
user6135,8.0,16.0,2.0,0.0,0.0,1
user6136,9.0,19.0,3.0,0.0,0.0,1
user6137,9.0,18.0,2.0,0.0,0.0,1
user6138,8.0,16.0,3.0,0.0,0.0,1
user6139,7.0,16.0,1.0,0.0,0.0,1
user6140,10.0,18.0,1.0,0.0,0.0,0
user6141,9.0,19.0,2.0,0.0,0.0,2
user6142,8.0,15.0,1.0,0.0,0.0,1
user6143,8.0,16.0,3.0,0.0,0.0,3
